employee_id,name,email,password,phone_num,designation,hire_date
dca04dd9-f478-4ee4-947d-b203709ec239,Whitney Powell,jeffersondana@example.com,sfq9Pfeh$_,3095019508,Manager,2021-11-15
6b1a72f2-fb47-4f0f-8cd3-c369ce64bfb9,Jeffrey Kerr,kelly15@example.org,X93oMOfHD(,692813193,HR,2024-02-10
d6440c80-80b3-4329-a025-34d1f2265a82,Kathy Skinner,jason71@example.net,PZ328)SuP),1981502092,Sales,2022-07-13
0783ad0c-7863-49df-8e38-557fc6e63966,Daniel Clark,justinwilkerson@example.org,#!3Ojf^FMx,9579695788,HR,2022-12-12
4f177e80-c262-4eda-9c5d-354fcd451e43,Joseph Smith,perkinsgerald@example.org,+rRw*4Ds45,7817861146,Manager,2023-12-20
360333e1-2aa8-4d4b-8d14-41d21b3a2e8b,David Avery,jeffrey59@example.org,%1AGG0yI)B,6758506434,Manager,2020-11-04
caf13d6e-d622-4ef0-816b-26cad9f3b0d8,Jason Ferguson,nwhite@example.net,#hFeykFz56,9877716977,Sales,2022-07-12
3940c26d-77c1-4840-a7a8-81bc819ecca9,Stephen Santiago,stewartmichael@example.com,O7^0udHI(o,1776463071,Manager,2023-12-31
9dd567f8-e4f6-4d6f-ab6b-14c9ed0b7c2f,Veronica Cain,franklong@example.com,4*71YuTPu&,7108682453,HR,2023-06-02
212e4c32-6583-4ad8-883e-fc726cee4457,Dr. Veronica Howard,ajohnson@example.org,eL9IEurdG@,6734509831,HR,2021-06-18
13b29702-c247-4f50-a9ef-7360161cd3d2,Aaron Scott,dwalker@example.com,E!3CNw)*^i,5175963857,Manager,2020-11-30
219cb777-c189-484c-a2e4-c532a14a767d,Joan Powell,aliciabarr@example.net,f6ElE49x^8,4166591225,Sales,2021-02-17
3c1d706a-c772-417b-a99f-055e762f9d64,Tammie Morgan,armstrongjessica@example.com,*k!1Flqcid,7473393522,Sales,2023-07-08
3f100064-b442-4d1a-8e1e-9820a76208de,Julie Perry,fernandezjustin@example.com,S^6sn1EgW),8681376232,Sales,2021-06-16
3ea772f2-c76a-43c7-8682-a2fc7d4313b6,Jesse Perkins,hcruz@example.org,S17Le@wc_m,3782245978,Manager,2023-12-08
bde4b5c3-da56-4dbe-8c30-e624dda354bc,Tara Robinson,obrienandrew@example.org,7+0c7DGf2v,9159466814,HR,2020-06-27
cf491991-6e7e-4638-9047-9ed957e2c0b6,Susan Jackson,velazquezmaria@example.net,W)7JDXqNau,1491178208,HR,2022-11-13
2a3b8b56-5f6d-46f4-9d46-5744f85c194c,Tonya Jenkins,natashadavis@example.org,ENg$9Nxu9F,7359385830,Manager,2022-04-20
e450d03f-a122-4b67-81df-8fa5217e4084,William Wilkinson,jessica45@example.net,&3zJSBlJ+G,4696561623,HR,2023-02-01
df164953-aefb-4449-9627-0df55f6d3ba7,Andrew Baker,thompsonjames@example.net,_LC!6VHx%I,9687654962,Manager,2020-03-13
76c29262-b725-4e74-b815-d97d2829694a,Paula Andrews,jaimesmith@example.org,U4r)D@Kk*H,1342444120,Sales,2021-07-13
d38e1111-909c-4839-bb50-e6e25513286d,Chloe Hernandez,zsuarez@example.org,M*9w+HrnQN,5592808019,Sales,2024-02-02
c60896db-484b-42a0-950a-2e69f29afb40,Regina King,pgarcia@example.com,jMVOhu$()6,827907735,Manager,2023-03-23
69370daf-db19-4f51-83d8-502856c7d088,Gerald Mata,lisagarcia@example.org,)FTAD9gop3,564883237,HR,2020-01-18
47f2069d-b9bf-41e7-96df-7189059e64c3,Jessica Harper,krauselisa@example.com,$)9A_E5q%l,1178918006,Developer,2021-08-30
74f0119d-7984-4675-8537-6a6f6e43cdcd,Allen Jennings,brett33@example.net,l9l@8HTt&s,8976708526,Developer,2023-05-29
6aec5286-90f4-4cad-a086-0061dbc261e4,Grant Carpenter,pfernandez@example.com,)8)1KZcih5,4398576518,Sales,2023-07-18
f2e17f0a-daa3-452a-b18e-ba7c91dc9b22,Stephen Bryan,jennifer54@example.org,b*3DpTeJlq,4121365747,Manager,2021-09-09
7abcc475-1beb-4d92-bdc6-4efec9ae0443,William Miller,zgarcia@example.org,^47H9t3)J7,9217982187,HR,2022-04-26
16cfcf21-905c-4a03-99d3-42e6c6a91674,Amy Drake,lopezjames@example.org,%wPF1FxA8z,3302121333,Manager,2020-11-14
f1f06bc2-e86b-4bf4-8f9b-d3c8e4d8c59f,Jackson Davis,qpace@example.com,S@7Rvfm4zK,3697215029,HR,2024-02-08
1de51ad5-51f5-4fa5-a414-622b9883939f,Wayne Morrison,riostamara@example.org,+BAC&pJz63,983925115,Sales,2023-09-12
adc22739-ad8d-4c26-be48-da4794b80cd6,John Mills,warrenjoseph@example.net,ve9)T9pc^l,1270260939,Sales,2024-01-26
c7fb6510-feb1-4f9a-9713-89eb235fb11c,Pamela Salazar,warddeborah@example.com,%Rt6DJb%s5,983038342,Sales,2022-07-25
e41c7c8f-95b4-4206-bca9-2a5df8834c14,Joe Baker,xlewis@example.net,Pt6CW*Ub#I,3273775273,HR,2024-06-21
86613062-61ec-40cd-a457-b3e749a21a18,Rebekah Morris,qallen@example.net,Yj5ACW9rg#,2680031014,Manager,2020-01-14
61938217-ede8-44ff-b56d-dd83c74edc25,Amy Kim,samanthajohnson@example.net,Zww1TLdk_R,6597624579,Sales,2024-05-18
4c1c3dca-b7d1-4dfa-8d52-9b3d9a6d581f,Tiffany Collins,brittanydavis@example.com,$1g8Cpll$g,7823597830,Manager,2024-07-04
64c7a172-6e8e-48c8-8bc9-782f85d839d8,William Vasquez,julie85@example.net,^^@z7FwasM,5407727794,HR,2020-05-26
3519131e-db83-4fdd-85d6-449c6690ae42,Michael Brown,bdiaz@example.org,vYWM&8Qn5_,9046293323,HR,2021-08-29
afbafb72-67c7-45fb-8b91-475815d3117d,Jamie Hernandez,brownrichard@example.org,oC!aPSX0!0,9952964783,Sales,2023-11-21
1f847e28-b758-490b-97ce-f623fb1cc6ab,Edwin Potter,alexacallahan@example.net,j%7FXIo8jo,235184507,Sales,2023-05-15
2f7809f3-44c9-4280-ae71-c895d49bdcf5,Gary Ortega,ovazquez@example.org,Gmb(Z3ZvvE,4689220445,Sales,2023-11-22
10a73861-007f-40c9-ac83-aa8510833544,David Thomas,christineodonnell@example.com,Y@C9Ve8e1*,7107529601,Sales,2020-12-29
b7aaa862-5f10-4ad8-8485-082b52695e76,Patrick Kelly,emily37@example.org,)578GkLm@x,9621860412,Manager,2020-02-11
8fcd2357-289f-4a10-b55e-b4ceafc7732b,Erin Gomez,richard86@example.net,&046SZsarN,7966922363,HR,2023-08-25
d93b6212-b966-4549-b51c-f6ec8cf00371,Janet Ramirez,jeff02@example.com,+V3(%Zpn(5,508126713,Sales,2021-01-06
28004e7f-8e2b-42bd-aa72-30d3e0319b5f,Carol Price,phyllis24@example.org,#6HCksk(9e,4331044831,Developer,2023-08-04
fbc76169-71c3-4514-95f7-8d7974fb9d26,Aaron Brown,turnerjames@example.com,GSQg0QaX4#,7301585608,HR,2023-06-18
bba33685-48da-4ecf-8975-008f9c7f5997,Kathryn Hughes,mccalledward@example.net,%E^Bcyw1l6,8229735257,Manager,2023-01-20
3b255410-ba36-42bb-aeed-640bb896c6ca,Brandon Taylor,martinkyle@example.net,u2YGN!hX_6,429246388,Manager,2023-09-17
4bd45ca6-2ccc-451e-96a0-3961152b49d7,Monica Webb,evansjoseph@example.org,#9WMwXwo#I,1449378993,Developer,2023-10-06
7bd8529d-568d-4723-a338-898fd85d0db6,Anna Ellis,parksjackie@example.org,S1)LANh(%p,8938955313,Manager,2020-10-11
fb804b5b-fc54-458a-bcbe-dbd73b0a0997,Lisa Cohen MD,ldickerson@example.com,%&02z67c^U,9313271,HR,2022-04-25
d2f60939-2e79-42de-9de9-170e81998b31,John Myers,qbarnes@example.com,oYr7Ip8Bp&,1209145679,Sales,2022-12-21
c9649ada-7f03-4975-8672-ac89d36b6ee2,Sonya Hawkins,bsilva@example.com,%S+C9vt2x8,2116776628,Developer,2022-05-24
cf794822-d046-43dd-8b3e-722d76deae1a,Kelsey Cruz,perrymichael@example.com,^vIx9SSgIy,9607238759,Manager,2020-01-01
17ca062e-3e48-4d26-9a7a-4c183c054041,Barry Walker,ashley60@example.org,d7L76nKZ!0,913947527,Sales,2022-07-07
b6cab7e1-3312-47a2-b70f-7ed7ac50df79,Michael Cherry,diazstephanie@example.net,)Y5FzC)wG#,7167459386,Sales,2024-01-05
76a2a311-38e8-4656-bb57-920910a0946a,Steven Silva,ryan13@example.net,(V3T$BahBc,7880127503,Developer,2023-03-15
49875654-c64d-46c6-ae0f-fbd77523e295,Andrea Haley,sparrish@example.com,)8UK(uU(H$,1946032906,Manager,2022-05-11
3bbdc5b2-5f04-4291-9eff-547049c15944,Christina Moyer,vickismith@example.com,5%%8G)aRO(,2313207864,Manager,2021-07-13
83f60507-17fe-486b-929e-f2850ecc1419,Andrew Powell,ashlee61@example.net,5F7YE#or*b,4251928805,Developer,2021-10-23
e91c48f1-e32a-4e26-a76d-1220a45e0f59,Austin Crawford,wongdavid@example.net,Ik0YfM&C!#,1039328583,Developer,2022-04-19
99b991ff-1750-4c72-a6a8-e09ee2655327,Elizabeth Wilson,timterry@example.org,i@51gELlfD,6011690010,Developer,2020-02-03
08560c28-cb4e-411c-b83c-b6ebcadfeabf,Heather Mckinney MD,amanda36@example.net,)JCk5O5tlr,5880781208,Developer,2020-09-02
0ba60c6b-a299-46ef-b5a2-fbc12a6311fe,Ashley Guerrero,charles04@example.net,!0ZCC)nP&D,6985171423,HR,2024-01-10
1469d657-705c-45ab-8224-9bef2cc11d14,Amber Hardy,moonsydney@example.com,K@Tko^vy!3,5697682052,HR,2020-06-23
ddb1dcbf-bea5-48b8-9b71-426f06c92492,Jasmine Chavez,anthonymeyer@example.org,8)08!5Aj0g,5226448688,Developer,2021-02-26
c900a243-c377-4695-b142-c33fb2c1652e,Deborah Rodriguez,wesparza@example.com,X968+0Fu^e,7061610954,Manager,2022-08-02
e876a634-6210-4795-86a2-19e03f354dc9,James Garcia,shannon14@example.net,l5QnQKnu&^,5548374183,Developer,2023-04-02
d03c2c57-8a03-40c8-9742-a3ed5d17fba0,Mark Reyes MD,mary49@example.org,)f0zPBfDPc,2173505437,Sales,2022-01-13
45d404c8-8ffc-46f4-ab4e-1edf736a2256,Catherine Higgins,stephaniekemp@example.org,+QCcin0i49,9984601909,Manager,2021-04-19
5acbe9ea-5239-4961-8550-cbf62ddf6523,Brandon Bradley,garciajennifer@example.net,*9EVMr!4)L,5443205909,Sales,2020-12-12
15d2bbaf-bad5-4715-8273-c205dba466cd,Jessica Cox,michael77@example.net,y_x1MGQjY4,2252276704,Manager,2020-03-14
2b4f2272-4f65-4351-8625-c4854fcb642c,Diana Chang,michellepace@example.com,cf58PJb8%7,4857993981,Sales,2020-10-15
43e9c502-cd3d-47ce-a2b5-165e8e21ed54,Alexandria Byrd,andreawhite@example.com,EEWk8PiO+v,4020929732,Developer,2024-09-30
703fc30c-a8fe-4a9f-a4ac-82a6352011a1,Mrs. Ashley Fisher,tracymontoya@example.org,u3%8QsTD@h,3803400472,Developer,2023-05-28
b8edc356-988a-44c6-9a32-4d0dbd5fcb10,Amber Hood,lisa20@example.com,#C9wJ8FcGE,4421946859,Developer,2020-11-25
1ef6be9e-5836-476c-ae42-849130cee935,Michael Brown MD,gary34@example.org,o(%07AmwQP,5071417876,Sales,2024-03-07
42e83dbb-b760-4e3b-86fb-6a513f40a32b,Zachary Mahoney,santiagowhitney@example.org,z$k8Ko8p6),2265960475,HR,2021-09-25
0c1d53b2-c9ba-43b1-9b6a-30546453e3bd,Dana Thomas,ncooley@example.net,(2KdgBPlN#,7232016836,Sales,2022-09-24
c94865f8-74bb-4318-93e5-60474347ceee,Amanda Nash,garciascott@example.net,%+#6Q#Bahq,1548800893,Developer,2023-07-14
ebcc2f3c-52f6-4fa6-8b0b-9f688880dcda,Natalie Anderson,rodriguezmarco@example.com,)O^)HMza9&,8361356759,HR,2023-01-11
f6431054-beb0-497c-be15-05ecafb1fb65,Maria Henson,lthomas@example.net,*+MYY^V%0f,2994293470,Developer,2023-08-04
fbeff339-e5bd-445b-9fe6-b09b5b7ef4a7,Taylor Barajas,adam53@example.org,c3YW@1Tq%D,1394314649,HR,2021-08-01
81689793-f53b-438c-9e0e-5fcc70bbbeb1,Lisa Parker,jmarshall@example.org,*n82PXrOx9,8224398063,Manager,2020-09-17
5ff06ae1-a35a-45fa-95b5-a72d15967fe0,Angela Thompson,ethanvillarreal@example.com,(8OdFBKi8e,4118432988,HR,2024-10-05
510eab50-7f54-4ad5-acd7-a6692eca39f2,Bobby Thompson,rmeyer@example.net,knG$j7Gmh1,8170497292,Developer,2022-06-22
b95d765c-981b-46e1-aa3f-d48a2dc4f237,Wesley Contreras,mbrooks@example.org,S2%PBoob)D,5743236584,Developer,2020-11-16
20cbd253-6a11-4aa6-a9dd-6bc0d775b36f,Joseph Tran,kathleenbaird@example.com,o@Ai@x&*$9,5612785068,Manager,2024-07-21
c514efd7-2bad-4932-871e-15e727ba804f,Brandy Russell,brandondunlap@example.org,P$5TT6DCsu,7414646962,Developer,2023-04-10
08603562-4788-4790-a07e-b161c94776ce,Beth Hoffman,michellebennett@example.com,m5QJJtyn^m,3381044888,HR,2022-08-06
09b15bbd-b3a7-46be-8312-5015799bbeb0,Nancy Keller,aaron21@example.org,R8NHGpYQ+n,1660818877,HR,2021-03-15
2d0b459b-0a42-4907-8352-16477a35a8d6,Todd Whitaker,rdouglas@example.net,@1gdQ4xu+t,9950692992,Sales,2021-08-04
d20b251c-9b3e-49ca-b2c3-4756da9014fd,Jason Marshall,leemonica@example.org,p*0wQqs8*#,4145613271,HR,2021-04-13
405129fb-6df9-4a2f-8a42-021853f573f8,Alex Lang,garnold@example.net,rWw3TiL1(6,3876163189,Developer,2022-02-27
8fd1e2f8-79d9-479d-882e-dc18aaa37677,Samantha Rogers,mitchellmelissa@example.com,#13Oh0NiYJ,1979290776,Developer,2022-11-28
1daa63c5-29c8-4d1b-a23e-4fef71c3539c,Brady Frank,zbowers@example.com,gp0TWozd+8,9718118410,Developer,2021-10-16
a59bdfaa-f6a1-4051-af01-55cf074403f5,Jose Hendricks,reidchristine@example.org,+0rIu+#piG,6227357723,Developer,2021-10-22
f7732400-1569-4b73-a257-3e43600e5c30,Jacqueline Ramsey,rowemichael@example.org,(4KSUtJdy9,1785979968,HR,2023-06-15
1d0f65c4-5a25-4c80-8dbc-313c397f548a,Kristen Moore,derrick01@example.net,*9t9PRKh1c,9522657241,Developer,2020-05-23
f4b480bc-5787-4c30-b69e-bcda774403bc,Amanda Hickman,cbrennan@example.com,K0@I1TPf15,7709291100,Sales,2022-03-28
07fdee54-a3eb-44ef-8e6c-363defc1a5c6,Tammie Cummings,ndavis@example.org,)2wdJJmrO5,9595632891,Sales,2020-10-20
4ab83ae7-bde2-4af2-9668-77ad34298464,Fernando Jordan,christopherturner@example.org,a9q6Ohbs!1,6020281175,Developer,2023-11-05
646c92ff-01c8-490f-80c5-fddf51b30881,Kevin Olson,youngjonathan@example.com,#9FqPgYxut,2167625719,Sales,2020-12-25
64acb57c-19ff-484a-874a-9a94f560e347,Bryan Gonzalez,christopher78@example.com,!V7cEtow0N,5350595796,Developer,2023-07-20
f62b2b27-fbd3-4d96-a14f-d0e413d9bf4a,Christopher Wiggins,heather50@example.com,_TV_qVfPm0,2011538465,Sales,2022-11-13
c1f44dec-b004-470e-8a53-940d5a8d346b,Benjamin Gray,parsonsnathan@example.com,+U7Fg7J6%8,5166391543,Sales,2022-01-19
d1911e38-30aa-48ec-8f9c-812ed66f6aaa,Tiffany Woods,sara26@example.com,@O$MvaFT*6,8538028505,Manager,2020-03-15
671f3f4b-a90d-435e-b7d6-4445296ed699,Beverly Johnson,reevesjoseph@example.com,_7F!ll*tX@,1061630103,Sales,2023-03-15
932ea854-8dd7-4f40-bf35-fc6b1b9e14fe,Amy Martin,douglasjeremy@example.com,+i9ByC!vm&,1856015406,Sales,2021-07-25
ff99d5b7-59a0-43aa-a4a1-19d9b18bcf98,Gail Carlson,munozdaniel@example.com,3)NN4EWi(0,272857323,Sales,2023-09-05
900f60c7-2eb7-489d-a727-77f884202728,Jeffrey Alvarez,anthonykirk@example.org,%4n8V5xbG0,8180232312,Sales,2022-08-02
18edac75-1dbe-4bab-ad05-02ef4845e68d,Michael Macias,kenneth07@example.net,#O7LwdzJa$,9779798897,HR,2024-03-30
f5b5ed2f-2def-4fbe-b270-d5ee40792fcc,Jeffrey Blackwell,michael36@example.org,2vFHOr7A%X,809229876,Sales,2022-01-17
ac60e07a-588e-428b-9c26-fb014e1d0a2f,Michael Johnston,iarnold@example.org,)h90Cm#hAg,2125514894,Sales,2023-07-17
c04c32dd-b499-4089-96b2-f29b31a001fb,Victoria Brooks,michaelmckinney@example.net,X1L&JGIlZ&,8531535525,Sales,2022-06-30
beec2c0a-2689-4d59-97eb-8e95e0ee7ecc,Robert Vaughn,vickikennedy@example.net,**5L0UseG9,4366802010,Sales,2022-08-25
66e89c0c-7326-48a7-b5a8-2b245d7ec55c,Joshua Williams,christopher93@example.com,x9Jk2mb4)(,1115483658,Developer,2023-01-15
08e6efbd-45c3-4c03-98d5-dd435909518f,Michael Lindsey,gnewton@example.org,9pNYv2Xb@@,5764495137,Manager,2020-01-31
7d23548c-4c96-4296-92b0-19629844a62a,Tammy Taylor,frederick28@example.org,FJPTA4Tz!1,5058743884,Manager,2022-08-30
14ec2f7b-e080-4b79-9972-776514d51401,Amy Brown,grantcourtney@example.net,T57&gtLqE#,6358755143,Sales,2021-01-21
0923d300-d7a5-4127-8dc2-4ae3e80ddb69,Ashley Smith,gthomas@example.net,l)^56xShrM,7444392262,HR,2020-06-28
b5550ad7-9b7c-4645-88bc-28c4149cb575,Emily Taylor,zanderson@example.com,%t0xNyapZ8,2355106864,Developer,2023-11-16
5318e919-0e75-4337-8c45-30a873af342f,Christopher Riley,sarasnow@example.com,slR3X8Wo8!,8401184428,Developer,2020-07-05
a7682718-f751-490a-9d62-66fd39120ff6,Gregory Robinson,gkeller@example.net,O^C1XR4vjg,2333433638,Sales,2023-11-21
0bcd5dfe-9702-407c-ade0-3d89254b06db,Melissa Andrews,gbrown@example.com,EsUOfO^B@0,4108518698,Manager,2023-02-22
e9b1765e-f2c4-4ec1-ab60-c1b78b903d33,Matthew Larson,cevans@example.net,^sfnWYm65m,1080936374,Sales,2021-06-28
7dda42d5-f99f-4314-af67-34f547558cd4,Tiffany Moody,heather87@example.net,$CrCdChd(7,918206408,Manager,2020-11-15
ed6d6a22-eea8-4f8d-8f84-c0868a5cdc74,Richard Hart,aaronsantiago@example.org,$3UBf9n7D7,691212018,Developer,2023-11-18
6e392509-3b62-40aa-a747-3582dbcccf72,Kristin Warner,darlenegood@example.com,MDCW9Er+(C,7444914443,HR,2023-09-28
a1c54267-4680-4196-8ad0-7ae379513795,Kevin Zimmerman,dustinwilliams@example.org,Kq#UH7VsXt,9591790312,HR,2020-12-18
b87054ef-7900-4244-8896-dc858f6f5207,Jason Gutierrez,gcallahan@example.net,Gn2TyITe(3,8642844297,HR,2024-05-10
2bc719df-62cc-4ba6-ab1e-e0cfc0d4d3d7,Terri Bailey,cwallace@example.org,)ow#MSfeu4,9137896751,Manager,2022-04-09
329bc972-7e59-452a-8c79-7843a01421bd,Breanna Oliver,brianna65@example.com,)2@(QY*W+b,1808000671,HR,2020-08-27
0c06f5b4-935c-4eb5-b1d7-73a89e6b3310,Caroline Stephens,bentleymanuel@example.org,_0*aQGolv5,3352427355,Sales,2022-02-20
21763826-1f32-44f5-b31d-ab3f8af4fdd4,Scott Pearson,jill28@example.com,5SEb%J0G_7,9854549544,Developer,2021-02-26
39de2570-ce2c-4f74-a4af-c582e8eb8af8,Nancy Wolf,jason22@example.net,%6TvjLww!b,6679695417,Sales,2023-11-09
1adb0ac1-511d-48dd-8a72-cfdae1df3037,Kelly Snyder,lwoods@example.org,)6HZtbxSK),6112443215,Manager,2022-11-06
50e7a7f1-e004-4e4b-89e8-aa646ec935fb,Edward Conway,jerry26@example.com,6tA(2)PetK,1560941745,Sales,2021-09-07
b9c9f3ee-09ec-4dd7-86e2-56a6c2cea8c6,Christine Chapman,john82@example.com,(ouHY!efN4,9938104607,Manager,2022-12-10
c9421feb-1dff-4b73-8eba-540a0434c723,Julie Cooper,pross@example.org,jb8U_2Sg+&,425495293,Sales,2022-10-16
80a712ff-1ea6-4916-9d9b-7851c49396d8,Melissa Miller,monroejoshua@example.org,+vCHZGauo2,1220537987,Manager,2024-02-28
6abe7eba-ead0-4754-bdaf-61a962a0ce07,Mark Phelps,hcarpenter@example.net,Pv%4Lz1CF),7441429254,Developer,2023-02-06
6fc89a1c-3939-4ae5-9736-2e5d280576b9,Erin Martin,alexisdavis@example.org,#k3dhFF#m3,1410225591,Sales,2020-07-08
3477906f-578f-47e7-bc85-dc9845d6554c,Tiffany Hartman,christopherjones@example.net,)1!NX_TUaG,6085079622,Manager,2021-08-31
8be5b78b-5557-44b2-ad03-04d74f6685aa,Misty Gonzalez,jbell@example.com,eN!+7QEqQO,9130828733,Sales,2023-03-10
f0448bb2-d6f1-4a96-bd4c-ad3fcb8e5fa7,Dr. James Long MD,whitejoseph@example.org,KD72%JRj$q,1424162269,Developer,2023-07-28
df9316db-adf3-4c08-a335-bb140dc164ba,Jeffrey Olson PhD,carlaharris@example.org,5&QSEzca(3,7023863735,Sales,2021-12-26
e24db9fe-cdd5-44de-b279-65666938aade,Christina Stewart,kochheather@example.org,*(lqG9RxVM,3508364132,HR,2021-07-16
7e74c0e1-1410-4369-b9b0-601d5291d831,Jessica Parker,wigginssheila@example.com,3nJ0g%Qy_D,3573690087,Manager,2023-04-08
8283e83c-7d33-4e11-a641-95f85c8d64d0,Lisa Simmons,kelly28@example.com,7jKByJYt%1,8009644844,HR,2023-08-21
5ebfb14a-fd9b-4e55-986c-2d555ce7424c,Darren Silva,jennifer50@example.org,D%2LQjlysl,9439601974,HR,2022-01-21
48e30e9c-c1d3-4954-97b0-cdcc00c929ac,Michael Foster,elizabethrobbins@example.org,)6m)Mi9g8b,881456387,Manager,2020-12-28
05dbaa5a-4824-47ac-9bbb-3276547eaf69,Rose Duncan,fwilson@example.net,C^kf6+Lrrp,3847327006,Manager,2021-08-28
eba625f9-d44c-4495-9379-0c6e843d1d95,Brian Zamora,gwade@example.com,r&@NcdRl*7,3873142030,HR,2021-03-03
98d8907a-f3f7-4cb1-a5ee-37f18360080b,Lindsay Trevino,amanda27@example.org,*127Mdwq_c,7018319602,Manager,2021-01-28
feaf10a3-8454-41b8-b1a0-ac9b79cf3278,Teresa Cox,joshuacooper@example.net,8*6B+5@h70,9563523686,Developer,2021-11-19
d8867187-5def-4557-bb2a-a17210f0158f,Linda Wright,gbright@example.net,a3hTkbFf$8,9271541503,Sales,2021-05-29
89c3a375-f3ac-4770-abbf-80caf225bc49,Daniel Martinez,natalie40@example.org,P%_1!TpRTv,23038700,Sales,2023-08-03
ffeaeb75-2e19-4d1c-a488-28ec9c5e5f34,Jessica Johnson,jweaver@example.com,G2RWry#b(h,1818216168,HR,2022-09-29
679687b3-d8e7-4701-a326-b28c16c01cc1,Melissa Campbell,robert36@example.org,*e1_HoU_UC,2785020572,Sales,2023-05-19
3b9c79d8-c4cd-4809-aa3f-66c03bfe158e,Jasmine Johnson,ericsalinas@example.com,*yE87RPxlT,6978334831,Developer,2022-02-26
3adfe0d0-ffc0-4fad-b77a-912ad83fbc63,David Callahan,perrycatherine@example.com,TI@y2Wlg)H,6272990104,Sales,2023-09-13
b0137d0e-212c-42e2-bbfe-f564d8ff1c6c,James Watson,veronica69@example.com,NiDBUFsv_1,2313440271,Sales,2020-10-27
961a1f27-3e8b-4621-9d89-320a6ea2cfa4,Kendra Pittman,jesusclark@example.org,lfk8BAdUX$,3521116240,Developer,2024-05-14
6429165d-3ae8-4e3b-bcad-99134a6a50a8,Renee Miller,jenniferdalton@example.com,$YRJJ&pjW9,4455285755,Manager,2022-11-29
7adb74dc-b37c-4974-8582-0626aa714a23,Robert Lawson,matthewbenson@example.com,3oFmFkZ5_m,3414898441,Developer,2021-09-16
4d397865-437a-4a60-878c-3f546f2cffa6,Danielle Braun,stewartpatrick@example.net,+06P)iWKp4,8088438411,Developer,2023-03-14
0170686b-c9a1-4db8-8c4f-94b9cfb2bd4e,Brandon Jackson,ericksonalex@example.org,@1VKN@bbb9,4902552478,Developer,2024-05-18
9d15d633-6ed7-41cd-b307-8af4b3105ca1,Amy George,calvinbautista@example.com,(aJU%B)l57,4439474807,Sales,2024-01-29
d1d73dd9-3afd-4761-9b01-6ced73478ccb,Rachel Richards,adamssusan@example.com,s2Txtf8j*^,3158841931,Sales,2024-07-18
c2c955ee-33dc-4395-9204-a48e798cb74d,Barry Randall,hbrown@example.net,n0tR1JXd%i,8074728220,Developer,2022-06-20
365728e7-98af-4b43-9bde-efab1164321f,Pamela Mann,martin29@example.net,+7GEJ3ZxIm,8443168219,Manager,2023-02-16
54f95bcc-218f-4109-a84d-81cb47f03c29,Hector Anderson,wperry@example.net,3bfPYrlZ!8,1347125872,Developer,2023-10-29
b931d9eb-a945-41b2-9784-ae4b0e7270a0,Patricia Crawford,shermanandrea@example.net,X))E6NFlOx,1772525316,HR,2022-12-31
b396aa36-85d2-4306-b555-619cb05743cd,Ashley Roberson,icollins@example.net,(0RarA2wTU,4318835301,Sales,2024-02-14
e1cb1c0c-6748-4423-9e7f-fc678d67f456,Maria Miller,michaelbryan@example.org,#1NpA4mU%s,773117243,HR,2021-10-07
49d5387a-bd47-456b-9a85-1608584e601f,Kurt Jordan,turnertimothy@example.org,_4*XIOoQ)B,6230817537,Developer,2020-05-23
4a9a29d3-96b9-410c-9644-825ac42ef7d7,Michael Hancock,kmoore@example.net,r+0Y8Ok0IW,5771861653,HR,2021-01-15
29b4c235-471d-4ca4-9611-68c492fbe529,Jon Ferguson,sarah13@example.net,RY*#@OqR_7,4646470394,Sales,2023-06-02
35df1f4f-eb75-4e41-903f-af922052fd64,David Williams,jefferyryan@example.com,Wj0#LSk(d!,5955181348,Developer,2022-01-21
76bbad6c-8184-422d-8bda-16e9ac556a6e,Sarah Brady,carpentersamantha@example.net,mqygtvTo$4,9343897632,HR,2024-05-18
2f61b674-48b1-4ba3-9fb5-711119ace2b8,Darryl Cooper,burtoncharles@example.net,0olFJdb0+V,5266527716,Developer,2020-06-03
c338a8f4-15c7-429c-afd9-6d345bd12b1a,Latoya Campbell,patrick42@example.org,!BQ%&2Uk*P,3373807280,Developer,2022-05-09
2f90ba85-3219-4d3c-bba1-56d0597cf9cb,Ryan Sims,burtonstephen@example.com,l!G1qhV9(8,7324091257,Sales,2022-03-05
b9e4b0d0-a01b-4fb6-b3ed-ccee97a27fd3,Anna Pope,taylor51@example.org,Tv0TpH^Nc_,4206572976,HR,2023-04-13
ef9e9ba9-105d-4b23-92c3-2c0543a39fe3,Joseph Jackson,heathbilly@example.com,)WkSjb6+r7,8796684902,HR,2020-02-06
339de3c8-2eca-4860-979e-1434eb7b328b,Morgan Smith,amber69@example.org,&sk$3Yp8$P,5934229671,HR,2022-02-21
e525b3ac-dbf6-46d4-a4ca-3574641b1072,Sandra Davis DDS,xgeorge@example.com,e!l7hCyM!O,5603959315,HR,2020-07-17
0e0d7748-c83a-4056-a394-1bddf48cf6d4,Karen Hull,debbieknight@example.org,^0t0FJaFUg,3390024990,HR,2023-10-03
1e5b04c1-c303-485e-aae3-c1bf44a2cdfd,Bruce Potter Jr.,harringtonmary@example.org,(l3b(RqdrD,406899097,Sales,2021-03-16
4d7f2c3b-7601-4032-af67-35d618a44fb5,Ryan Bowers,brownjeffrey@example.com,0npJo2hJ^o,6025965916,Sales,2021-05-27
